"p.geomean"	"stat.mean"	"p.val"	"q.val"	"set.size"	"exp1"
"GO:1903392 negative regulation of adherens junction organization"	0.313174417449837	-0.498063872067384	0.313174417449837	0.675097801140033	14	0.313174417449837
"GO:0048026 positive regulation of mRNA splicing, via spliceosome"	0.313205191331137	-0.494517120123818	0.313205191331137	0.675097801140033	15	0.313205191331137
"GO:0044772 mitotic cell cycle phase transition"	0.313273317953931	-0.487930893412984	0.313273317953931	0.675097801140033	100	0.313273317953931
"GO:0044770 cell cycle phase transition"	0.313383607071174	-0.487560916030709	0.313383607071174	0.675097801140033	105	0.313383607071174
"GO:0032731 positive regulation of interleukin-1 beta production"	0.31351772345381	-0.490996935662329	0.31351772345381	0.675097801140033	22	0.31351772345381
"GO:0031122 cytoplasmic microtubule organization"	0.313564847386987	-0.489460526386451	0.313564847386987	0.675097801140033	39	0.313564847386987
"GO:2000241 regulation of reproductive process"	0.313602378960167	-0.487359979663993	0.313602378960167	0.675097801140033	88	0.313602378960167
"GO:0032743 positive regulation of interleukin-2 production"	0.313695821726807	-0.489934012527419	0.313695821726807	0.675097801140033	28	0.313695821726807
"GO:0051346 negative regulation of hydrolase activity"	0.313738029936557	-0.485872591264755	0.313738029936558	0.675097801140033	217	0.313738029936558
"GO:0090257 regulation of muscle system process"	0.313738432236965	-0.48638510486964	0.313738432236965	0.675097801140033	123	0.313738432236965
"GO:0007281 germ cell development"	0.31379147429262	-0.486220486620696	0.31379147429262	0.675097801140033	126	0.31379147429262
"GO:0051169 nuclear transport"	0.313876680818256	-0.487205608411377	0.313876680818256	0.675097801140033	62	0.313876680818256
"GO:1902745 positive regulation of lamellipodium organization"	0.314049434149106	-0.49127461522359	0.314049434149106	0.675097801140033	20	0.314049434149106
"GO:1903051 negative regulation of proteolysis involved in cellular protein catabolic process"	0.314057753348118	-0.487435519560851	0.314057753348118	0.675097801140033	47	0.314057753348118
"GO:0032007 negative regulation of TOR signaling"	0.31406976300514	-0.488482304091527	0.31406976300514	0.675097801140033	34	0.31406976300514
"GO:0021987 cerebral cortex development"	0.314145296577091	-0.486942646894047	0.314145296577091	0.675097801140033	50	0.314145296577091
"GO:0009187 cyclic nucleotide metabolic process"	0.314194463244042	-0.487720632303049	0.314194463244042	0.675097801140033	40	0.314194463244042
"GO:0008016 regulation of heart contraction"	0.314198514050359	-0.485335499833706	0.314198514050359	0.675097801140033	100	0.314198514050359
"GO:0034243 regulation of transcription elongation from RNA polymerase II promoter"	0.314200674749457	-0.490124753806595	0.314200674749457	0.675097801140033	25	0.314200674749457
"GO:0045165 cell fate commitment"	0.314312262241568	-0.485064760706506	0.314312262241568	0.675097801140033	90	0.314312262241568
"GO:0006110 regulation of glycolytic process"	0.314343093288478	-0.488666325677679	0.314343093288478	0.675097801140033	24	0.314343093288478
"GO:0001954 positive regulation of cell-matrix adhesion"	0.314461058752909	-0.487632829660146	0.314461058752909	0.675097801140033	34	0.314461058752909
"GO:0042274 ribosomal small subunit biogenesis"	0.314566440569656	-0.495369107030567	0.314566440569657	0.675097801140033	13	0.314566440569657
"GO:1903427 negative regulation of reactive oxygen species biosynthetic process"	0.314579600795684	-0.495751314689381	0.314579600795684	0.675097801140033	10	0.314579600795684
"GO:1901224 positive regulation of NIK/NF-kappaB signaling"	0.314588700159919	-0.48767414012704	0.314588700159919	0.675097801140033	30	0.314588700159919
"GO:0022618 ribonucleoprotein complex assembly"	0.314617492550451	-0.483508823995569	0.314617492550451	0.675097801140033	161	0.314617492550451
"GO:0031114 regulation of microtubule depolymerization"	0.314725926962577	-0.490996883890688	0.314725926962577	0.675097801140033	18	0.314725926962577
"GO:0015980 energy derivation by oxidation of organic compounds"	0.314735308496257	-0.484225029559297	0.314735308496257	0.675097801140033	81	0.314735308496257
"GO:1903671 negative regulation of sprouting angiogenesis"	0.314861815803525	-0.495171516845096	0.314861815803525	0.675097801140033	11	0.314861815803525
"GO:0032465 regulation of cytokinesis"	0.314959751237166	-0.48446221047937	0.314959751237166	0.675097801140033	55	0.314959751237166
"GO:0090503 RNA phosphodiester bond hydrolysis, exonucleolytic"	0.31498841752415	-0.486841393852889	0.31498841752415	0.675097801140033	24	0.31498841752415
"GO:0072595 maintenance of protein localization in organelle"	0.315082451231174	-0.487041710738144	0.315082451231174	0.675097801140033	25	0.315082451231174
"GO:0010594 regulation of endothelial cell migration"	0.315287787645015	-0.482547975476195	0.315287787645015	0.675097801140033	85	0.315287787645015
"GO:0043044 ATP-dependent chromatin remodeling"	0.315488984047944	-0.484483389298513	0.315488984047944	0.675097801140033	35	0.315488984047944
"GO:1903201 regulation of oxidative stress-induced cell death"	0.315624553181104	-0.483238241528569	0.315624553181104	0.675097801140033	41	0.315624553181104
"GO:0006814 sodium ion transport"	0.315630104237757	-0.48207664595573	0.315630104237758	0.675097801140033	68	0.315630104237757
"GO:0001889 liver development"	0.315659606711181	-0.48120982505388	0.315659606711181	0.675097801140033	106	0.315659606711181
"GO:0010467 gene expression"	0.315677433467064	-0.492151906178355	0.315677433467064	0.675097801140033	11	0.315677433467064
"GO:0046058 cAMP metabolic process"	0.315800119050588	-0.486214440681668	0.315800119050588	0.675097801140033	22	0.315800119050588
"GO:0033674 positive regulation of kinase activity"	0.316130067291164	-0.478803773597774	0.316130067291164	0.675097801140033	320	0.316130067291164
"GO:0015672 monovalent inorganic cation transport"	0.316454341249653	-0.478490516892405	0.316454341249653	0.675097801140033	168	0.316454341249653
"GO:0034764 positive regulation of transmembrane transport"	0.316548062623573	-0.478854807813394	0.316548062623573	0.675097801140033	91	0.316548062623573
"GO:0060425 lung morphogenesis"	0.316783317936381	-0.484259289838463	0.316783317936381	0.675097801140033	19	0.316783317936381
"GO:0051497 negative regulation of stress fiber assembly"	0.316889806783783	-0.483720265726352	0.316889806783783	0.675097801140033	20	0.316889806783783
"GO:0008643 carbohydrate transport"	0.31691474027244	-0.4792922163948	0.31691474027244	0.675097801140033	49	0.31691474027244
"GO:0035088 establishment or maintenance of apical/basal cell polarity"	0.31700186372203	-0.481450396609503	0.31700186372203	0.675097801140033	27	0.31700186372203
"GO:0061245 establishment or maintenance of bipolar cell polarity"	0.31700186372203	-0.481450396609503	0.31700186372203	0.675097801140033	27	0.31700186372203
"GO:0034767 positive regulation of ion transmembrane transport"	0.317016559525787	-0.47761238905495	0.317016559525787	0.675097801140033	86	0.317016559525787
"GO:0021953 central nervous system neuron differentiation"	0.317274447442947	-0.477972919526356	0.317274447442947	0.675097801140033	55	0.317274447442947
"GO:0030324 lung development"	0.317338957113102	-0.477028277554422	0.317338957113102	0.675097801140033	77	0.317338957113102
"GO:0014823 response to activity"	0.317382684886086	-0.477590528129761	0.317382684886086	0.675097801140033	55	0.317382684886086
"GO:0007187 G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	0.317472786343473	-0.476962157237339	0.317472786343473	0.675097801140033	66	0.317472786343473
"GO:0006101 citrate metabolic process"	0.317564414289286	-0.47910976422655	0.317564414289286	0.675097801140033	31	0.317564414289286
"GO:1905331 negative regulation of morphogenesis of an epithelium"	0.317699871132495	-0.488074008357752	0.317699871132495	0.675097801140033	11	0.317699871132495
"GO:0071806 protein transmembrane transport"	0.317981836010559	-0.476779390364716	0.317981836010559	0.675097801140033	36	0.317981836010559
"GO:0050679 positive regulation of epithelial cell proliferation"	0.317988169377658	-0.474562803508269	0.317988169377658	0.675097801140033	113	0.317988169377658
"GO:0030032 lamellipodium assembly"	0.318079586533042	-0.477841398700509	0.318079586533042	0.675097801140033	30	0.318079586533042
"GO:0043038 amino acid activation"	0.318119893164504	-0.476037064390396	0.318119893164504	0.675097801140033	46	0.318119893164504
"GO:0097191 extrinsic apoptotic signaling pathway"	0.318166387616052	-0.474095223859084	0.318166387616052	0.675097801140033	90	0.318166387616052
"GO:0006906 vesicle fusion"	0.318226830684064	-0.474602452832339	0.318226830684064	0.675097801140033	68	0.318226830684064
"GO:0043372 positive regulation of CD4-positive, alpha-beta T cell differentiation"	0.318486871646276	-0.476916351638836	0.318486871646276	0.675097801140033	20	0.318486871646276
"GO:0048813 dendrite morphogenesis"	0.318515460656451	-0.474871181370224	0.318515460656451	0.675097801140033	37	0.318515460656451
"GO:0034637 cellular carbohydrate biosynthetic process"	0.318589087870428	-0.476490190692707	0.318589087870428	0.675097801140033	29	0.318589087870428
"GO:0043984 histone H4-K16 acetylation"	0.318870167963945	-0.479890532164138	0.318870167963945	0.675097801140033	13	0.318870167963945
"GO:0042445 hormone metabolic process"	0.318915664404588	-0.472294299783859	0.318915664404588	0.675097801140033	91	0.318915664404588
"GO:0009101 glycoprotein biosynthetic process"	0.319056115587183	-0.474258074239654	0.319056115587183	0.675097801140033	37	0.319056115587183
"GO:0050771 negative regulation of axonogenesis"	0.319214334200637	-0.472588262334164	0.319214334200637	0.675097801140033	48	0.319214334200637
"GO:0007026 negative regulation of microtubule depolymerization"	0.319308812796578	-0.478315430116045	0.319308812796578	0.675097801140033	17	0.319308812796578
"GO:0032232 negative regulation of actin filament bundle assembly"	0.319360861481299	-0.475990604405843	0.319360861481299	0.675097801140033	22	0.319360861481299
"GO:0031638 zymogen activation"	0.31941251952445	-0.474947934623279	0.31941251952445	0.675097801140033	20	0.31941251952445
"GO:0051294 establishment of spindle orientation"	0.319583711794277	-0.473522851102317	0.319583711794277	0.675097801140033	28	0.319583711794277
"GO:1903725 regulation of phospholipid metabolic process"	0.319721644944098	-0.471928255361829	0.319721644944098	0.675097801140033	41	0.319721644944098
"GO:0009154 purine ribonucleotide catabolic process"	0.319810016548823	-0.474461387787315	0.319810016548823	0.675097801140033	23	0.319810016548823
"GO:0060291 long-term synaptic potentiation"	0.31997770678378	-0.472784588159831	0.31997770678378	0.675097801140033	28	0.31997770678378
"GO:0051955 regulation of amino acid transport"	0.32007018431704	-0.480120206064102	0.32007018431704	0.675097801140033	12	0.32007018431704
"GO:0042108 positive regulation of cytokine biosynthetic process"	0.32028763166792	-0.469562587951474	0.32028763166792	0.675097801140033	46	0.32028763166792
"GO:0048588 developmental cell growth"	0.320345421313272	-0.46881117609352	0.320345421313272	0.675097801140033	64	0.320345421313272
"GO:0022898 regulation of transmembrane transporter activity"	0.320431990898949	-0.46747015952468	0.320431990898949	0.675097801140033	124	0.320431990898949
"GO:0009261 ribonucleotide catabolic process"	0.320449291901039	-0.47238048002259	0.320449291901039	0.675097801140033	24	0.320449291901039
"GO:0010759 positive regulation of macrophage chemotaxis"	0.320454834560906	-0.475422075369241	0.320454834560906	0.675097801140033	10	0.320454834560906
"GO:1905523 positive regulation of macrophage migration"	0.320454834560906	-0.475422075369241	0.320454834560906	0.675097801140033	10	0.320454834560906
"GO:0006734 NADH metabolic process"	0.320643661900402	-0.475271644651856	0.320643661900402	0.675097801140033	15	0.320643661900402
"GO:0098781 ncRNA transcription"	0.320717859531348	-0.471653546875316	0.320717859531348	0.675097801140033	20	0.320717859531348
"GO:0032409 regulation of transporter activity"	0.320804144212239	-0.466360787080847	0.320804144212239	0.675097801140033	134	0.320804144212239
"GO:0010829 negative regulation of glucose transport"	0.320825562916866	-0.473914733636386	0.320825562916866	0.675097801140033	16	0.320825562916866
"GO:0006334 nucleosome assembly"	0.320885233097143	-0.466812281716779	0.320885233097143	0.675097801140033	88	0.320885233097143
"GO:0048645 animal organ formation"	0.320966670142367	-0.473294133141809	0.320966670142367	0.675097801140033	17	0.320966670142367
"GO:0006198 cAMP catabolic process"	0.321327648108684	-0.47610955817969	0.321327648108684	0.675097801140033	12	0.321327648108684
"GO:0021954 central nervous system neuron development"	0.321435646755466	-0.469027566943953	0.321435646755466	0.675097801140033	26	0.321435646755466
"GO:0042136 neurotransmitter biosynthetic process"	0.321531813018613	-0.469962873465103	0.321531813018613	0.675097801140033	20	0.321531813018613
"GO:0050927 positive regulation of positive chemotaxis"	0.321533200603934	-0.471253612897802	0.321533200603934	0.675097801140033	18	0.321533200603934
"GO:0060562 epithelial tube morphogenesis"	0.321621371970702	-0.464994360369268	0.321621371970702	0.675097801140033	76	0.321621371970702
"GO:0072350 tricarboxylic acid metabolic process"	0.32178614029895	-0.466756976753129	0.32178614029895	0.675097801140033	34	0.32178614029895
"GO:0030216 keratinocyte differentiation"	0.32181509059158	-0.466529925303215	0.32181509059158	0.675097801140033	33	0.32181509059158
"GO:0045598 regulation of fat cell differentiation"	0.321820316642776	-0.464046573990282	0.321820316642776	0.675097801140033	93	0.321820316642776
"GO:0046883 regulation of hormone secretion"	0.32182465747129	-0.463439267372162	0.32182465747129	0.675097801140033	163	0.32182465747129
"GO:0035518 histone H2A monoubiquitination"	0.321853011711344	-0.474535947555581	0.321853011711344	0.675097801140033	12	0.321853011711344
"GO:0048863 stem cell differentiation"	0.32192292528878	-0.465416105853145	0.32192292528878	0.675097801140033	45	0.32192292528878
